Protein Description,Probability Score,PSMs,Unique Peptides,"TMT-130 Intensity 0 min","TMT-126 Intensity 30 min","TMT-127 Intensity 60 min","TMT-128 Intensity 90 min","TMT-129 Intensity 120 min","TMT-131 Intensity 240 min",Quantified PSMs,Quantified Unique Peptides
"YPL101W ELP4 SGDID:S000006022, Chr XVI from 360206-361576, Verified ORF, ""Subunit of Elongator complex, which is required for modification of wobble nucleosides in tRNA; required for Elongator structural integrity""",1.11E-42,7,3,1962178.28,2026792.905,2117469.304,1705660.516,1751733.956,2303935.243,3,2
"YKL135C APL2 SGDID:S000001618, Chr XI from 188645-186465, reverse complement, Verified ORF, ""Beta-adaptin, large subunit of the clathrin-associated protein (AP-1) complex; binds clathrin; involved in clathrin-dependent Golgi protein sorting""",1.60E-42,4,4,1884988.497,1817207.172,1957978.994,2204505.042,2204563.457,1953161.67,2,2
"YER107C GLE2 SGDID:S000000909, Chr V from 374541-373444, reverse complement, Verified ORF, ""Component of the nuclear pore complex required for polyadenylated RNA export but not for protein import, homologous to S. pombe Rae1p""",1.87E-42,9,3,1970174.354,2473714.343,1847054.998,1930401.771,1668801.221,2117910.508,4,3
"YNL102W POL1 SGDID:S000005046, Chr XIV from 430089-434495, Verified ORF, ""Catalytic subunit of the DNA polymerase I alpha-primase complex, required for the initiation of DNA replication during mitotic DNA synthesis and premeiotic DNA synthesis""",1.99E-42,5,4,1399851.627,1382372.256,1553520.605,1703983.981,1758373.178,1627434.198,1,1
"YNL067W RPL9B SGDID:S000005011, Chr XIV from 499682-500257, Verified ORF, ""Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl9Ap and has similarity to E. coli L6 and rat L9 ribosomal proteins""",2.12E-42,308,15,6174237.037,9570934.9,9347304.769,5578988.133,11431477.19,6405811.958,7,2
"YJR075W HOC1 SGDID:S000003836, Chr X from 573973-575163, Verified ORF, ""Alpha-1,6-mannosyltransferase involved in cell wall mannan biosynthesis; subunit of a Golgi-localized complex that also contains Anp1p, Mnn9p, Mnn11p, and Mnn10p; identified as a suppressor of a cell lysis sensitive pkc1-371 allele""",2.50E-42,7,3,725685.4996,663584.197,639939.768,766068.933,616298.6869,682836.2235,1,1
"YGL019W CKB1 SGDID:S000002987, Chr VII from 458161-458997, Verified ORF, ""Beta regulatory subunit of casein kinase 2, a Ser/Thr protein kinase with roles in cell growth and proliferation; the holoenzyme also contains CKA1, CKA2 and CKB2, the many substrates include transcription factors and all RNA polymerases""",2.72E-42,5,3,125225.5974,77149.06927,99734.07249,109742.5957,98817.31932,117223.3608,1,1
"YHR051W COX6 SGDID:S000001093, Chr VIII from 209699-210145, Verified ORF, ""Subunit VI of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain; expression is regulated by oxygen levels""",3.43E-42,6,4,1724118.868,1375155.267,1595917.717,1749664.332,1894746.376,1572704.202,1,1
"YDL174C DLD1 SGDID:S000002333, Chr IV from 147590-145827, reverse complement, Verified ORF, ""D-lactate dehydrogenase, oxidizes D-lactate to pyruvate, transcription is heme-dependent, repressed by glucose, and derepressed in ethanol or lactate; located in the mitochondrial inner membrane""",4.08E-42,10,4,,,,,,,0,0
"YLR199C PBA1 SGDID:S000004189, Chr XII from 548771-548766,548679-547855, reverse complement, Verified ORF, ""Protein involved in 20S proteasome assembly; forms a heterodimer with Add66p that binds to proteasome precursors; similar to human PAC1 constituent of the PAC1-PAC2 complex involved in proteasome assembly""",4.35E-42,4,3,3092201.914,3031716.095,3200301.422,3289151.12,2913413.25,3231228.612,3,3
"YMR291W YMR291W SGDID:S000004905, Chr XIII from 852629-854389, Uncharacterized ORF, ""Putative kinase of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YMR291W is not an essential gene""",4.72E-42,6,3,208747.1241,329406.1041,521749.6184,499171.3965,496091.1872,524375.5333,2,1
"YJL069C UTP18 SGDID:S000003605, Chr X from 312700-310916, reverse complement, Verified ORF, ""Possible U3 snoRNP protein involved in maturation of pre-18S rRNA, based on computational analysis of large-scale protein-protein interaction data""",4.83E-42,5,4,1089808.606,1133081.872,983813.4153,1027308.737,877758.5471,943829.8935,1,1
"YDR055W PST1 SGDID:S000002462, Chr IV from 563526-564860, Verified ORF, ""Cell wall protein that contains a putative GPI-attachment site; secreted by regenerating protoplasts; up-regulated by activation of the cell integrity pathway, as mediated by Rlm1p; upregulated by cell wall damage via disruption of FKS1""",7.33E-42,17,3,1183541.304,1266915.191,1176970.47,1121508.556,1106123.666,1004016.608,4,3
"YKR024C DBP7 SGDID:S000001732, Chr XI from 487015-484787, reverse complement, Verified ORF, ""Putative ATP-dependent RNA helicase of the DEAD-box family involved in ribosomal biogenesis; essential for growth under anaerobic conditions""",7.78E-42,4,3,367616.7462,252343.9969,319679.9699,225135.1855,274505.9481,195463.0456,1,1
"YER008C SEC3 SGDID:S000000810, Chr V from 171817-167807, reverse complement, Verified ORF, ""Non-essential subunit of the exocyst complex (Sec3p, Sec5p, Sec6p, Sec8p, Sec10p, Sec15p, Exo70p, Exo84p) which mediates targeting of post-Golgi vesicles to sites of active exocytosis; Sec3p specifically is a spatial landmark for secretion""",8.30E-42,7,4,1044101.156,1011202.868,1057666.332,1078984.613,1194088.57,1049847.13,2,2
"YDL102W POL3 SGDID:S000002260, Chr IV from 276872-280165, Verified ORF, ""Catalytic subunit of DNA polymerase delta; required for chromosomal DNA replication during mitosis and meiosis, intragenic recombination, repair of double strand DNA breaks, and DNA replication during nucleotide excision repair (NER)""",9.13E-42,5,4,39252.16966,-64.80596746,-1065.872613,72527.01365,82792.20182,91910.05104,2,1
"YCL028W RNQ1 SGDID:S000000533, Chr III from 70150-71367, Verified ORF, ""[PIN(+)] prion, an infectious protein conformation that is generally an ordered protein aggregate""",1.16E-41,14,3,1809199.945,1577125.987,1920423.837,1842782.821,1940970.954,1851314.939,5,2
"YKL065C YET1 SGDID:S000001548, Chr XI from 316701-316081, reverse complement, Verified ORF, ""Endoplasmic reticulum transmembrane protein; may interact with ribosomes, based on co-purification experiments; homolog of human BAP31 protein""",1.16E-41,6,3,2155599.857,2106222.244,2531523.77,2706270.888,2973536.367,3403904.572,3,3
"YBR041W FAT1 SGDID:S000000245, Chr II from 318266-320275, Verified ORF, ""Fatty acid transporter and very long-chain fatty acyl-CoA synthetase, may form a complex with Faa1p or Faa4p that imports and activates exogenous fatty acids""",1.25E-41,8,3,1071049.167,1028288.449,1115813.65,1433029.858,1322904.368,1327750.287,1,1
"YPR139C VPS66 SGDID:S000006343, Chr XVI from 814054-813152, reverse complement, Verified ORF, ""Cytoplasmic protein of unknown function involved in vacuolar protein sorting.""",1.47E-41,5,4,,,,,,,0,0
"YGR275W RTT102 SGDID:S000003507, Chr VII from 1043283-1043756, Verified ORF, ""Component of both the SWI/SNF and RSC chromatin remodeling complexes, suggested role in chromosome maintenance; possible weak regulator of Ty1 transposition""",1.67E-41,7,3,2615074.132,2366891.034,2258022.402,2397942.149,2289704.146,2417485.069,3,2
"YKR002W PAP1 SGDID:S000001710, Chr XI from 442875-444581, Verified ORF, ""Poly(A) polymerase, one of three factors required for mRNA 3'-end polyadenylation, forms multiprotein complex with polyadenylation factor I (PF I), also required for mRNA nuclear export; may also polyadenylate rRNAs""",2.69E-41,5,4,1586683.216,1595093.674,1609146.862,1462498.843,1477161.394,1663600.111,1,1
"YGR032W GSC2 SGDID:S000003264, Chr VII from 548268-553955, Verified ORF, ""Catalytic subunit of 1,3-beta-glucan synthase, involved in formation of the inner layer of the spore wall; activity positively regulated by Rho1p and negatively by Smk1p; has similarity to an alternate catalytic subunit, Fks1p (Gsc1p)""",2.88E-41,50,19,,,,,,,0,0
"YOR155C ISN1 SGDID:S000005681, Chr XV from 627981-626629, reverse complement, Verified ORF, ""Inosine 5'-monophosphate (IMP)-specific 5'-nucleotidase, catalyzes the breakdown of IMP to inosine, does not show similarity to known 5'-nucleotidases from other organisms""",3.46E-41,5,3,338152.7066,317499.5836,299933.2177,312324.9365,251656.1909,352130.8596,2,2
"YKL057C NUP120 SGDID:S000001540, Chr XI from 333613-330500, reverse complement, Verified ORF, ""Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC), required for even distribution of NPCs around the nuclear envelope, involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p""",3.56E-41,5,3,0,0,0,0,0,0,1,1
"YDR097C MSH6 SGDID:S000002504, Chr IV from 643835-640107, reverse complement, Verified ORF, ""Protein required for mismatch repair in mitosis and meiosis, forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; potentially phosphorylated by Cdc28p""",4.88E-41,6,4,740126.9825,1027478.666,1033647.868,597891.2459,1016969.191,982455.1019,3,2
"YLR009W RLP24 SGDID:S000003999, Chr XII from 166536-167135, Verified ORF, ""Essential protein with similarity to Rpl24Ap and Rpl24Bp, associated with pre-60S ribosomal subunits and required for ribosomal large subunit biogenesis""",5.85E-41,6,3,10931308.58,10280748.76,9125459.229,8458342.228,7371928.509,9183374.052,5,2
"YKL120W OAC1 SGDID:S000001603, Chr XI from 216988-217962, Verified ORF, ""Mitochondrial inner membrane transporter, transports oxaloacetate, sulfate, thiosulfate, and isopropylmalate; member of the mitochondrial carrier family""",6.09E-41,4,3,3082733.688,3222001.953,2951732.507,3035634.504,2823118.609,2374427.787,2,1
"YMR016C SOK2 SGDID:S000004618, Chr XIII from 305592-303235, reverse complement, Verified ORF, ""Nuclear protein that plays a regulatory role in the cyclic AMP (cAMP)-dependent protein kinase (PKA) signal transduction pathway; negatively regulates pseudohyphal differentiation; homologous to several transcription factors""",7.31E-41,5,3,406942.0254,394646.1719,314810.947,385827.1033,375058.1365,471417.3948,1,1
"YNL048W ALG11 SGDID:S000004993, Chr XIV from 538174-539820, Verified ORF, ""Alpha-1,2-mannosyltransferase, catalyzes sequential addition of the two terminal alpha 1,2-mannose residues to the Man5GlcNAc2-PP-dolichol intermediate during asparagine-linked glycosylation in the ER""",8.92E-41,7,4,0,0,0,0,0,0,2,2
"YIL155C GUT2 SGDID:S000001417, Chr IX from 53708-51759, reverse complement, Verified ORF, ""Mitochondrial glycerol-3-phosphate dehydrogenase; expression is repressed by both glucose and cAMP and derepressed by non-fermentable carbon sources in a Snf1p, Rsf1p, Hap2/3/4/5 complex dependent manner""",1.08E-40,5,4,946481.5783,1259186.416,1336723.206,1536647.975,1374496.511,1899059.911,2,2
"YBR094W PBY1 SGDID:S000000298, Chr II from 432030-434291, Verified ORF, ""Putative tubulin tyrosine ligase associated with P-bodies""",1.11E-40,3,3,,,,,,,0,0
"YJL140W RPB4 SGDID:S000003676, Chr X from 150957-151622, Verified ORF, ""RNA polymerase II subunit B32; forms two subunit dissociable complex with Rpb7p; involved recruitment of 3'-end processing factors to transcribing RNA polymerase II complex and in export of mRNA to cytoplasm under stress conditions""",1.29E-40,11,3,3428662.599,3005236.459,2996116.724,3340848.059,3362557.481,3296265.606,6,3
"YMR022W UBC7 SGDID:S000004624, Chr XIII from 318679-319176, Verified ORF, ""Ubiquitin conjugating enzyme, involved in the ER-associated protein degradation pathway; requires Cue1p for recruitment to the ER membrane; proposed to be involved in chromatin assembly""",1.34E-40,5,3,,,,,,,0,0
"YML025C YML6 SGDID:S000004487, Chr XIII from 225365-225339,225239-224406, reverse complement, Verified ORF, ""Mitochondrial ribosomal protein of the large subunit, has similarity to E. coli L4 ribosomal protein and human mitoribosomal MRP-L4 protein; essential for viability, unlike most other mitoribosomal proteins""",1.73E-40,7,4,2294335.439,2367255.155,2493711.576,2225436.078,2306799.159,2524464.658,3,3
"YDR490C PKH1 SGDID:S000002898, Chr IV from 1434261-1431961, reverse complement, Verified ORF, ""Serine/threonine protein kinase involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p, components of signaling cascade required for maintenance of cell wall integrity; redundant with Pkh2p""",1.94E-40,6,4,,,,,,,0,0
"YGR281W YOR1 SGDID:S000003513, Chr VII from 1052831-1057264, Verified ORF, ""Plasma membrane ATP-binding cassette (ABC) transporter, multidrug transporter mediates export of many different organic anions including oligomycin; similar to human cystic fibrosis transmembrane receptor (CFTR)""",2.93E-40,7,5,1980451.051,1601373.85,1852519.451,1976744.208,2086472.174,1992838.949,2,2
"YPL050C MNN9 SGDID:S000005971, Chr XVI from 461963-460776, reverse complement, Verified ORF, ""Subunit of Golgi mannosyltransferase complex also containing Anp1p, Mnn10p, Mnn11p, and Hoc1p that mediates elongation of the polysaccharide mannan backbone; forms a separate complex with Van1p that is also involved in backbone elongation""",3.31E-40,4,3,,,,,,,0,0
"YDL015C TSC13 SGDID:S000002173, Chr IV from 426932-426000, reverse complement, Verified ORF, ""Enoyl reductase that catalyzes the last step in each cycle of very long chain fatty acid elongation, localizes to the ER, highly enriched in a structure marking nuclear-vacuolar junctions, coimmunoprecipitates with elongases Fen1p and Sur4p""",3.35E-40,9,5,378312.084,417961.1587,326559.6975,340432.1638,367235.9883,373650.3367,1,1
"YOL031C SIL1 SGDID:S000005391, Chr XV from 267530-266265, reverse complement, Verified ORF, ""Nucleotide exchange factor for the endoplasmic reticulum (ER) lumenal Hsp70 chaperone Kar2p, required for protein translocation into the ER; homolog of Yarrowia lipolytica SLS1; GrpE-like protein""",4.29E-40,9,3,699747.7724,669249.9213,803251.1503,776628.257,897153.5921,882551.6007,3,2
"YML036W CGI121 SGDID:S000004500, Chr XIII from 205642-206097,206204-206293, Verified ORF, ""Protein involved in telomere uncapping and elongation as component of the KEOPS protein complex with Bud32p, Kae1p, Pcc1p, and Gon7p; also shown to be a component of the EKC protein complex; homolog of human CGI-121""",4.89E-40,8,3,,,,,,,0,0
"YIR023W DAL81 SGDID:S000001462, Chr IX from 399774-402686, Verified ORF, ""Positive regulator of genes in multiple nitrogen degradation pathways; contains DNA binding domain but does not appear to bind the dodecanucleotide sequence present in the promoter region of many genes involved in allantoin catabolism""",5.53E-40,6,3,260840.9615,290272.5625,319213.9558,84611.71259,255868.3944,202392.5984,5,3
"YNL284C MRPL10 SGDID:S000005228, Chr XIV from 104102-103134, reverse complement, Verified ORF, ""Mitochondrial ribosomal protein of the large subunit; appears as two protein spots (YmL10 and YmL18) on two-dimensional SDS gels""",7.14E-40,4,3,,,,,,,0,0
"YOR347C PYK2 SGDID:S000005874, Chr XV from 986459-984939, reverse complement, Verified ORF, ""Pyruvate kinase that appears to be modulated by phosphorylation; PYK2 transcription is repressed by glucose, and Pyk2p may be active under low glycolytic flux""",7.34E-40,39,6,1624957.177,1641852.819,2103552.746,2494250.935,2552087.664,2565682.209,6,4
