Protein Description,Probability Score,PSMs,Unique Peptides,"TMT-130 Intensity 0 min","TMT-126 Intensity 30 min","TMT-127 Intensity 60 min","TMT-128 Intensity 90 min","TMT-129 Intensity 120 min","TMT-131 Intensity 240 min",Quantified PSMs,Quantified Unique Peptides
"YCR077C PAT1 SGDID:S000000673, Chr III from 252625-250235, reverse complement, Verified ORF, ""Topoisomerase II-associated deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission, maintenance of rDNA locus stability, and protection of mRNA 3'-UTRs from trimming; functionally linked to Pab1p""",1.40E-38,5,4,1083813.78,1117199.346,1232968.766,1041520.91,978247.7127,1113022.779,2,1
"YGR019W UGA1 SGDID:S000003251, Chr VII from 525233-526648, Verified ORF, ""Gamma-aminobutyrate (GABA) transaminase (4-aminobutyrate aminotransferase) involved in the 4-aminobutyrate and glutamate degradation pathways; required for normal oxidative stress tolerance and nitrogen utilization""",1.47E-38,8,4,2064617.12,2493417.123,2885751.429,2892630.89,2836213.364,2989374.211,4,3
"YJL117W PHO86 SGDID:S000003653, Chr X from 192529-193464, Verified ORF, ""Endoplasmic reticulum (ER) resident protein required for ER exit of the high-affinity phosphate transporter Pho84p, specifically required for packaging of Pho84p into COPII vesicles""",1.77E-38,6,3,2993040.114,2546670.806,2719081.352,3100684.327,3450078.928,2804975.255,2,1
"YGR119C NUP57 SGDID:S000003351, Chr VII from 729676-728051, reverse complement, Verified ORF, ""Nucleoporin, essential subunit of the nuclear pore complex (NPC), functions as the organizing center of an NPC subcomplex containing Nsp1p, Nup49p, Nup57p, and Nic96p""",2.54E-38,6,3,1763542.221,1815186.958,1732005.652,1779720.387,1736675.097,1811533.719,2,2
"YLR344W RPL26A SGDID:S000004336, Chr XII from 819312-819330,819778-820142, Verified ORF, ""Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl26Bp and has similarity to E. coli L24 and rat L26 ribosomal proteins; binds to 5.8S rRNA""",2.56E-38,152,18,9045401.28,10372134.5,9758976.891,8887441.28,7950981.454,9722732.928,13,2
"YOR252W TMA16 SGDID:S000005778, Chr XV from 803668-804204, Verified ORF, ""Protein of unknown function that associates with ribosomes""",2.67E-38,3,3,2724874.876,2537493.395,3095404.981,2766467.253,2789662.959,2226293.786,2,2
"YER114C BOI2 SGDID:S000000916, Chr V from 393708-390586, reverse complement, Verified ORF, ""Protein implicated in polar growth, functionally redundant with Boi1p; interacts with bud-emergence protein Bem1p; contains an SH3 (src homology 3) domain and a PH (pleckstrin homology) domain""",2.89E-38,3,3,,,,,,,0,0
"YPL195W APL5 SGDID:S000006116, Chr XVI from 176222-179020, Verified ORF, ""Delta adaptin-like subunit of the clathrin associated protein complex (AP-3); functions in transport of alkaline phosphatase to the vacuole via the alternate pathway, suppressor of loss of casein kinase 1 function""",3.24E-38,4,3,457156.0486,440454.3936,497584.6195,622497.1119,548057.0393,496322.954,2,2
"YAL025C MAK16 SGDID:S000000023, Chr I from 101146-100226, reverse complement, Verified ORF, ""Essential nuclear protein, constituent of 66S pre-ribosomal particles; required for maturation of 25S and 5.8S rRNAs; required for maintenance of M1 satellite double-stranded RNA of the L-A virus""",3.52E-38,5,4,,,,,,,0,0
"YIL030C SSM4 SGDID:S000001292, Chr IX from 300008-296049, reverse complement, Verified ORF, ""Ubiquitin-protein ligase involved in ER-associated protein degradation; located in the ER/nuclear envelope; ssm4 mutation suppresses mRNA instability caused by an rna14 mutation""",3.92E-38,4,3,1817722.212,2123009.703,2366197.86,2430278.475,2355005.904,2496914.818,2,2
"YMR295C YMR295C SGDID:S000004910, Chr XIII from 858889-858296, reverse complement, Verified ORF, ""Protein of unknown function that associates with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and bud; YMR295C is not an essential gene""",5.74E-38,5,3,,,,,,,0,0
"YJR025C BNA1 SGDID:S000003786, Chr X from 471663-471130, reverse complement, Verified ORF, ""3-hydroxyanthranilic acid dioxygenase, required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",8.16E-38,6,3,,,,,,,0,0
"YKL193C SDS22 SGDID:S000001676, Chr XI from 79887-78871, reverse complement, Verified ORF, ""Conserved nuclear regulatory subunit of Glc7p type 1 protein serine-threonine phosphatase (PP1), functions positively with Glc7p to promote dephosphorylation of nuclear substrates required for chromosome transmission during mitosis""",9.66E-38,6,3,759117.6693,835139.6681,880743.9038,899169.7375,837864.5004,873412.3096,2,2
"YJL082W IML2 SGDID:S000003618, Chr X from 281179-283374, Verified ORF, ""Protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",1.09E-37,4,3,,,,,,,0,0
"YLR328W NMA1 SGDID:S000004320, Chr XII from 784913-786118, Verified ORF, ""Nicotinic acid mononucleotide adenylyltransferase, involved in pathways of NAD biosynthesis, including the de novo, NAD(+) salvage, and nicotinamide riboside salvage pathways""",1.13E-37,7,3,1877128.785,1843897.569,1887063.638,2140603.888,2006820.419,2063860.283,4,3
"YBL017C PEP1 SGDID:S000000113, Chr II from 191586-186847, reverse complement, Verified ORF, ""Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments""",1.49E-37,4,3,1844397.777,2057406.189,1571425.632,1786932.917,1695857.037,1889667.288,1,1
"YIL118W RHO3 SGDID:S000001380, Chr IX from 139749-140444, Verified ORF, ""Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins involved in the establishment of cell polarity; GTPase activity positively regulated by the GTPase activating protein (GAP) Rgd1p""",1.62E-37,4,3,1775455,1791194.718,1664195.891,1495948.145,1362464.116,1502988.232,1,1
"YJL124C LSM1 SGDID:S000003660, Chr X from 187642-187124, reverse complement, Verified ORF, ""Lsm (Like Sm) protein; forms heteroheptameric complex (with Lsm2p, Lsm3p, Lsm4p, Lsm5p, Lsm6p, and Lsm7p) involved in degradation of cytoplasmic mRNAs""",1.85E-37,6,3,1574271.746,1327972.683,1328875.012,992194.8074,1012801.675,1132467.339,1,1
"YJL140W RPB4 SGDID:S000003676, Chr X from 150957-151622, Verified ORF, ""RNA polymerase II subunit B32; forms two subunit dissociable complex with Rpb7p; involved recruitment of 3'-end processing factors to transcribing RNA polymerase II complex and in export of mRNA to cytoplasm under stress conditions""",2.02E-37,10,3,396643.4476,363881.0924,289683.6276,251658.0412,302158.0747,339503.0782,4,2
"YMR070W MOT3 SGDID:S000004674, Chr XIII from 409153-410625, Verified ORF, ""Nuclear transcription factor with two Cys2-His2 zinc fingers; involved in repression of a subset of hypoxic genes by Rox1p, repression of several DAN/TIR genes during aerobic growth, and repression of ergosterol biosynthetic genes""",2.24E-37,5,3,188216.3999,314426.0506,175527.94,261643.5146,208361.4405,197791.9695,2,1
"YPR103W PRE2 SGDID:S000006307, Chr XVI from 732347-733210, Verified ORF, ""Beta 5 subunit of the 20S proteasome, responsible for the chymotryptic activity of the proteasome""",2.49E-37,5,3,1725423.03,1625552.218,1508163.346,1529066.323,1469450.167,1404395.326,3,2
"YGL020C GET1 SGDID:S000002988, Chr VII from 457875-457168, reverse complement, Verified ORF, ""Subunit of the GET complex; involved in insertion of proteins into the ER membrane; required for the retrieval of HDEL proteins from the Golgi to the ER in an ERD2 dependent fashion and for normal mitochondrial morphology and inheritance""",2.68E-37,5,3,1267053.234,1263897.83,1280835.726,1114121.71,1421768.232,1525810.348,2,2
"YLR378C SEC61 SGDID:S000004370, Chr XII from 877177-875735, reverse complement, Verified ORF, ""Essential subunit of Sec61 complex (Sec61p, Sbh1p, and Sss1p); forms a channel for SRP-dependent protein import and retrograde transport of misfolded proteins out of the ER; with Sec63 complex allows SRP-independent protein import into ER""",2.90E-37,4,3,1460160.985,1735237.097,1536211.644,1578827.625,1691613.731,1532248.89,2,2
"YNL062C GCD10 SGDID:S000005006, Chr XIV from 510213-508777, reverse complement, Verified ORF, ""Subunit of tRNA (1-methyladenosine) methyltransferase with Gcd14p, required for the modification of the adenine at position 58 in tRNAs, especially tRNAi-Met; first identified as a negative regulator of GCN4 expression""",2.93E-37,4,3,2117820.406,2145846.121,2170176.54,2436023.258,2431236.938,2552609.985,2,2
"YIL034C CAP2 SGDID:S000001296, Chr IX from 290088-289225, reverse complement, Verified ORF, ""Beta subunit of the capping protein (CP) heterodimer (Cap1p and Cap2p) which binds to the barbed ends of actin filaments preventing further polymerization; localized predominantly to cortical actin patches""",3.07E-37,7,3,2418228.72,2479013.489,2532030.46,2622704.568,2691071.128,2434438.608,4,2
"YPL211W NIP7 SGDID:S000006132, Chr XVI from 153494-154039, Verified ORF, ""Nucleolar protein required for 60S ribosome subunit biogenesis, constituent of 66S pre-ribosomal particles; physically interacts with Nop8p and the exosome subunit Rrp43p""",3.33E-37,18,3,1870981.492,1658799.311,1569229.693,1672960.892,1598792.051,1687040.855,4,2
"YCR011C ADP1 SGDID:S000000604, Chr III from 136871-133722, reverse complement, Verified ORF, ""Putative ATP-dependent permease of the ABC transporter family of proteins""",3.38E-37,3,3,,,,,,,0,0
"YDR194C MSS116 SGDID:S000002602, Chr IV from 847944-845950, reverse complement, Verified ORF, ""DEAD-box protein required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing""",4.15E-37,5,3,,,,,,,0,0
"YNL173C MDG1 SGDID:S000005117, Chr XIV from 310059-308959, reverse complement, Verified ORF, ""Plasma membrane protein involved in G-protein mediated pheromone signaling pathway; overproduction suppresses bem1 mutations""",4.42E-37,8,3,408500.2906,591526.045,700566.5463,542886.8022,731998.6486,649979.8557,1,1
"YHR039C MSC7 SGDID:S000001081, Chr VIII from 186802-184868, reverse complement, Verified ORF, ""Protein of unknown function, green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; msc7 mutants are defective in directing meiotic recombination events to homologous chromatids""",4.61E-37,6,3,2151957.235,1843696.894,1789311.77,1539816.951,1674976.831,1520271.929,2,1
"YJL192C SOP4 SGDID:S000003728, Chr X from 73413-72709, reverse complement, Verified ORF, ""ER-membrane protein; suppressor of pma1-7, deletion of SOP4 slows down the export of wild-type Pma1p and Pma1-7 from the ER""",4.75E-37,10,3,1818360.08,1774776.986,1710757.022,1865321.454,1874804.486,1910543.05,5,3
"YBR056W YBR056W SGDID:S000000260, Chr II from 347877-349382, Uncharacterized ORF, ""Putative cytoplasmic protein of unknown function""",5.17E-37,5,4,623555.6232,647964.8041,849757.8312,1004000.159,942177.569,1124358.423,1,1
"YNL110C NOP15 SGDID:S000005054, Chr XIV from 418490-417828, reverse complement, Verified ORF, ""Constituent of 66S pre-ribosomal particles, involved in 60S ribosomal subunit biogenesis; localizes to both nucleolus and cytoplasm""",5.64E-37,11,3,6473733.329,5761320.027,5694317.97,5496847.153,5484208.087,5295151.615,7,3
"YBL079W NUP170 SGDID:S000000175, Chr II from 75256-79764, Verified ORF, ""Abundant subunit of the nuclear pore complex (NPC), required for proper localization of specific nucleoporins within the NPC, involved in nuclear envelope permeability and in chromosome segregation, has similarity to Nup157p""",5.75E-37,6,3,,,,,,,0,0
"YPL010W RET3 SGDID:S000005931, Chr XVI from 535015-535584, Verified ORF, ""Zeta subunit of the coatomer complex (COPI), which coats Golgi-derived transport vesicles; involved in retrograde transport between Golgi and ER""",7.50E-37,8,3,1296131.995,1173020.613,1219109.032,1403052.853,1586955.762,1289082.449,3,3
"YKR025W RPC37 SGDID:S000001733, Chr XI from 487413-488261, Verified ORF, ""RNA polymerase III subunit C37""",8.46E-37,4,3,,,,,,,0,0
"YLR276C DBP9 SGDID:S000004266, Chr XII from 696832-695048, reverse complement, Verified ORF, ""ATP-dependent RNA helicase of the DEAD-box family involved in biogenesis of the 60S ribosomal subunit""",8.47E-37,4,4,,,,,,,0,0
"YMR086W YMR086W SGDID:S000004692, Chr XIII from 439207-442089, Verified ORF, ""Protein of unknown function that may interact with ribosomes, based on co-purification experiments; GFP-fusion protein localizes to the cell periphery; possible component of the eisosome; expression is repressed by cAMP""",1.77E-36,5,3,,,,,,,0,0
"YGR232W NAS6 SGDID:S000003464, Chr VII from 953963-954649, Verified ORF, ""Regulatory, non-ATPase subunit of the 26S proteasome; homolog of the human oncoprotein gankyrin, which interacts with the retinoblastoma tumor suppressor (Rb) and cyclin-dependent kinase 4/6""",2.01E-36,4,3,1594455.47,1537025.515,1580771.641,1830403.104,1538854.7,1646241.377,1,1
"YCL017C NFS1 SGDID:S000000522, Chr III from 94270-92777, reverse complement, Verified ORF, ""Cysteine desulfurase involved in iron-sulfur cluster (Fe/S) biogenesis; required for the post-transcriptional thio-modification of mitochondrial and cytoplasmic tRNAs; essential protein located predominantly in mitochondria""",2.27E-36,4,3,,,,,,,0,0
"YKR071C DRE2 SGDID:S000001779, Chr XI from 575622-574576, reverse complement, Verified ORF, ""Protein of unknown function required for iron-sulfur cluster assembly and sister chromatid cohesion; mutation displays synthetic lethal interaction with the pol3-13 allele of CDC2""",2.54E-36,7,3,1528522.37,1467291.325,1485516.605,1466302.511,1554297.998,1449734.866,3,2
"YBR026C ETR1 SGDID:S000000230, Chr II from 294019-292877, reverse complement, Verified ORF, ""2-enoyl thioester reductase, member of the medium chain dehydrogenase/reductase family; localized to in mitochondria, where it has a probable role in fatty acid synthesis""",2.74E-36,5,3,,,,,,,0,0
"YNL315C ATP11 SGDID:S000005259, Chr XIV from 44279-43323, reverse complement, Verified ORF, ""Molecular chaperone, required for the assembly of alpha and beta subunits into the F1 sector of mitochondrial F1F0 ATP synthase""",3.22E-36,5,3,,,,,,,0,0
"YPR004C AIM45 SGDID:S000006208, Chr XVI from 565038-564004, reverse complement, Verified ORF, ""Protein with similarity to mammalian electron transfer flavoprotein complex subunit ETF-alpha; interacts with frataxin, Yfh1p; null mutant displays elevated frequency of mitochondrial genome loss""",3.90E-36,8,2,4031155.371,3904493.324,4191821.875,4456265.008,4463337.542,4206511.692,5,2
"YIL039W TED1 SGDID:S000001301, Chr IX from 278425-279846, Uncharacterized ORF, ""Conserved phosphoesterase domain-containing protein that acts together with Emp24p/Erv25p in cargo exit from the ER; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO)""",5.03E-36,7,3,3608785.701,3381380.902,3031833.435,3084005.14,3268974.4,3276835.504,2,1
"YGR063C SPT4 SGDID:S000003295, Chr VII from 617828-617520, reverse complement, Verified ORF, ""Protein involved in the regulating Pol I and Pol II transcription, pre-mRNA processing, kinetochore function, and gene silencing; forms a complex with Spt5p""",5.53E-36,37,2,792393.9667,880083.8373,591009.7805,674095.6218,727607.3078,842755.2947,12,2
"YDL173W YDL173W SGDID:S000002332, Chr IV from 148192-149079, Uncharacterized ORF, ""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YDL173W is not an essential gene""",5.85E-36,7,3,799080.223,895245.1739,905996.8048,891461.7451,768226.7557,965736.1238,2,1
