Protein Description,Probability Score,PSMs,Unique Peptides,"TMT-130 Intensity 0 min","TMT-126 Intensity 30 min","TMT-127 Intensity 60 min","TMT-128 Intensity 90 min","TMT-129 Intensity 120 min","TMT-131 Intensity 240 min",Quantified PSMs,Quantified Unique Peptides
"YDR517W GRH1 SGDID:S000002925, Chr IV from 1477232-1478350, Verified ORF, ""Acetylated, cis-golgi localized protein involved in ER to Golgi transport; homolog of human GRASP65; forms a complex with the coiled-coil protein Bug1p; mutants are compromised for the fusion of ER-derived vesicles with Golgi membranes""",7.29E-57,12,4,0,0,0,0,0,0,1,1
"YJL074C SMC3 SGDID:S000003610, Chr X from 302843-299151, reverse complement, Verified ORF, ""Subunit of the multiprotein cohesin complex required for sister chromatid cohesion in mitotic cells; also required, with Rec8p, for cohesion and recombination during meiosis; phylogenetically conserved SMC chromosomal ATPase family member""",7.45E-57,8,4,,,,,,,0,0
"YOL045W PSK2 SGDID:S000005405, Chr XV from 243496-246801, Verified ORF, ""One of two (see also PSK1) PAS domain containing S/T protein kinases; regulates sugar flux and translation in response to an unknown metabolite by phosphorylating Ugp1p and Gsy2p (sugar flux) and Caf20p, Tif11p and Sro9p (translation)""",1.30E-56,9,4,283852.8191,294897.1713,226156.9313,198610.4424,235239.7041,232495.122,1,1
"YHR072W-A NOP10 SGDID:S000007455, Chr VIII from 241666-241842, Verified ORF, ""Constituent of small nucleolar ribonucleoprotein particles containing H/ACA-type snoRNAs, which are required for pseudouridylation and processing of pre-18S rRNA""",1.85E-56,14,4,17629115.66,19605390.98,18547316.43,16630938.05,16438389.55,15211825.82,10,4
"YGR005C TFG2 SGDID:S000003237, Chr VII from 505863-504661, reverse complement, Verified ORF, ""TFIIF (Transcription Factor II) middle subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP30""",1.87E-56,17,5,5123676.683,4945464.988,5409899.244,5674452.218,5470764.862,5261457.59,8,2
"YER100W UBC6 SGDID:S000000902, Chr V from 359558-360310, Verified ORF, ""Ubiquitin-conjugating enzyme involved in ER-associated protein degradation; located at the cytosolic side of the ER membrane; tail region contains a transmembrane segment at the C-terminus; substrate of the ubiquitin-proteasome pathway""",2.96E-56,10,4,1366831.184,1724189.422,1592927.37,1316313.039,1415484.703,1116936.601,2,2
"YDL198C GGC1 SGDID:S000002357, Chr IV from 104552-103650, reverse complement, Verified ORF, ""Mitochondrial GTP/GDP transporter, essential for mitochondrial genome maintenance; has a role in mitochondrial iron transport; member of the mitochondrial carrier family""",3.26E-56,7,5,3486718.713,3705577.393,3641519.607,3583121.869,3887776.667,3933534.203,3,3
"YPL228W CET1 SGDID:S000006149, Chr XVI from 118382-120031, Verified ORF, ""Beta (RNA 5'-triphosphatase) subunit of the mRNA capping enzyme, a heterodimer (the other subunit is CEG1, a guanylyltransferase) involved in adding the 5' cap to mRNA; the mammalian enzyme is a single bifunctional polypeptide""",5.20E-56,6,5,2892644.513,3747238.173,3301472.687,3123968.624,3292837.413,2932758.968,1,1
"YGL100W SEH1 SGDID:S000003068, Chr VII from 313237-314286, Verified ORF, ""Nuclear pore protein that is part of the evolutionarily conserved Nup84p complex (Nup84p, Nup85p, Nup120p, Nup145p, and Seh1p); homologous to Sec13p""",1.07E-55,8,5,5421899.685,4891443.567,5555457.121,5333850.175,5273500.858,5205005.079,3,2
"YLR206W ENT2 SGDID:S000004196, Chr XII from 554580-556421, Verified ORF, ""Epsin-like protein required for endocytosis and actin patch assembly and functionally redundant with Ent1p; contains clathrin-binding motif at C-terminus""",1.53E-55,10,4,613591.3349,841098.9434,860120.0336,724431.718,755725.3277,718313.159,3,2
"YDR083W RRP8 SGDID:S000002490, Chr IV from 612071-613249, Verified ORF, ""Nucleolar protein involved in rRNA processing, pre-rRNA cleavage at site A2; also involved in telomere maintenance; mutation is synthetically lethal with a gar1 mutation""",1.65E-55,16,4,3056559.126,2923305.673,2872409.648,2775442.913,3007193.646,2678249.202,8,3
"YDL099W BUG1 SGDID:S000002257, Chr IV from 283419-284444, Verified ORF, ""Cis-golgi localized protein involved in ER to Golgi transport; forms a complex with the mammalian GRASP65 homolog, Grh1p; mutants are compromised for the fusion of ER-derived vesicles with Golgi membranes""",1.70E-55,9,4,833240.8697,840028.4755,937917.2159,950157.249,758063.6405,754790.5095,3,3
"YPR184W GDB1 SGDID:S000006388, Chr XVI from 902040-906650, Verified ORF, ""Glycogen debranching enzyme containing glucanotranferase and alpha-1,6-amyloglucosidase activities, required for glycogen degradation; phosphorylated in mitochondria""",1.95E-55,11,4,615372.2212,1084725.172,1383632.157,1339649.606,1349367.956,1120764.562,2,1
"YOR356W YOR356W SGDID:S000005883, Chr XV from 1007219-1009114, Verified ORF, ""Mitochondrial protein with similarity to flavoprotein-type oxidoreductases; found in a large supramolecular complex with other mitochondrial dehydrogenases""",2.59E-55,7,5,270265.3088,308731.4872,271441.5884,293333.0148,304448.7324,388700.2933,1,1
"YBR162C TOS1 SGDID:S000000366, Chr II from 564565-563198, reverse complement, Verified ORF, ""Covalently-bound cell wall protein of unknown function; identified as a cell cycle regulated SBF target gene; deletion mutants are highly resistant to treatment with beta-1,3-glucanase; has sequence similarity to YJL171C""",3.75E-55,9,4,20087218.91,21792818.54,20841566.16,20088815.24,21124956.74,23335616.33,5,2
"YNR013C PHO91 SGDID:S000005296, Chr XIV from 651714-649030, reverse complement, Verified ORF, ""Low-affinity phosphate transporter of the vacuolar membrane; deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth""",4.83E-55,6,5,1192967.411,1382994.822,1271459.761,1138905.186,1198181.133,1216408.767,2,2
"YAL054C ACS1 SGDID:S000000050, Chr I from 45023-42882, reverse complement, Verified ORF, ""Acetyl-coA synthetase isoform which, along with Acs2p, is the nuclear source of acetyl-coA for histone acetlyation; expressed during growth on nonfermentable carbon sources and under aerobic conditions""",4.83E-55,9,5,1601370.064,2067228.965,1749288.024,1549827.61,1208485.994,1239610.288,4,3
"YDL110C TMA17 SGDID:S000002268, Chr IV from 264964-264512, reverse complement, Verified ORF, ""Protein of unknown function that associates with ribosomes; heterozygous deletion demonstrated increases in chromosome instability in a rad9 deletion background; protein abundance is decreased upon intracellular iron depletion""",5.71E-55,10,5,3671617.825,4881025.62,5446621.419,5507527.939,5511511.21,4964186.501,6,4
"YKL143W LTV1 SGDID:S000001626, Chr XI from 176786-178177, Verified ORF, ""Component of the GSE complex, which is required for proper sorting of amino acid permease Gap1p; required for ribosomal small subunit export from nucleus; required for growth at low temperature""",5.93E-55,14,5,889082.0533,853822.4268,983178.3249,923022.5564,888802.6503,805045.1538,3,2
"YLR291C GCD7 SGDID:S000004282, Chr XII from 719464-718319, reverse complement, Verified ORF, ""Beta subunit of the translation initiation factor eIF2B, the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression""",7.70E-55,14,5,2101234.734,2207245.308,2004829.77,2074244.477,2011137.825,2062809,6,4
"YHR051W COX6 SGDID:S000001093, Chr VIII from 209699-210145, Verified ORF, ""Subunit VI of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain; expression is regulated by oxygen levels""",9.87E-55,10,4,1526470.937,1326095.002,1501407.451,1300120.679,1433271.181,1439031.195,2,2
"YAR042W SWH1 SGDID:S000000081, Chr I from 192613-196179, Verified ORF, ""Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats; localizes to the Golgi and the nucleus-vacuole junction""",1.02E-54,8,5,,,,,,,0,0
"YKL113C RAD27 SGDID:S000001596, Chr XI from 225519-224371, reverse complement, Verified ORF, ""5' to 3' exonuclease, 5' flap endonuclease, required for Okazaki fragment processing and maturation as well as for long-patch base-excision repair; member of the S. pombe RAD2/FEN1 family""",1.07E-54,9,5,,,,,,,0,0
"YOR294W RRS1 SGDID:S000005820, Chr XV from 868339-868950, Verified ORF, ""Essential protein that binds ribosomal protein L11 and is required for nuclear export of the 60S pre-ribosomal subunit during ribosome biogenesis; mouse homolog shows altered expression in Huntington's disease model mice""",1.22E-54,29,4,4837995.829,4427029.026,4579636.803,4554315.245,4260737.708,3949262.452,13,3
"YFL041W FET5 SGDID:S000001853, Chr VI from 49139-51007, Verified ORF, ""Multicopper oxidase, integral membrane protein with similarity to Fet3p; may have a role in iron transport""",1.48E-54,12,4,,,,,,,0,0
"YBR172C SMY2 SGDID:S000000376, Chr II from 581367-579145, reverse complement, Verified ORF, ""Protein of unknown function involved in COPII vesicle formation; interacts with the Sec23p/Sec24p subcomplex; overexpression suppresses the temperature sensitivity of a myo2 mutant; has similarity to S. pombe Mpd2""",1.48E-54,7,4,1815542.253,1744836.92,1675652.365,1643851.962,1673680.637,1516427.908,1,1
"YDL102W POL3 SGDID:S000002260, Chr IV from 276872-280165, Verified ORF, ""Catalytic subunit of DNA polymerase delta; required for chromosomal DNA replication during mitosis and meiosis, intragenic recombination, repair of double strand DNA breaks, and DNA replication during nucleotide excision repair (NER)""",1.50E-54,9,5,392508.7043,397637.138,391286.5823,448764.9653,348286.6385,322726.6761,2,2
"YIL010W DOT5 SGDID:S000001272, Chr IX from 334879-335526, Verified ORF, ""Nuclear thiol peroxidase which functions as an alkyl-hydroperoxide reductase during post-diauxic growth""",1.54E-54,10,5,6265081.399,7039725.436,7157507.734,7193671.667,6889694.867,6345626.118,6,4
"YNL108C YNL108C SGDID:S000005052, Chr XIV from 419828-419016, reverse complement, Uncharacterized ORF, ""Putative protein of unknown function with similarity to Tfc7p and prokaryotic phosphotransfer enzymes; null mutant shows alterations in glucose metabolism; GFP-fusion protein localizes to the cytoplasm and nucleus""",2.09E-54,35,5,2341925.903,2136130.068,2096755.295,1990864.881,1997202.907,2237406.682,16,5
"YJL001W PRE3 SGDID:S000003538, Chr X from 435156-435220,435337-435919, Verified ORF, ""Beta 1 subunit of the 20S proteasome, responsible for cleavage after acidic residues in peptides""",2.12E-54,10,4,2905911.088,2673129.617,2536959.228,2161035.744,2094022.74,2163038.537,3,3
"YKR070W YKR070W SGDID:S000001778, Chr XI from 573216-574274, Uncharacterized ORF, ""Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",2.64E-54,16,4,1774409.217,1921981.229,2059227.056,2082576.568,2064421.447,2077242.896,3,2
"YGR184C UBR1 SGDID:S000003416, Chr VII from 865758-859906, reverse complement, Verified ORF, ""Ubiquitin-protein ligase (E3) that interacts with Rad6p/Ubc2p to ubiquitinate substrates of the N-end rule pathway; binds to the Rpn2p, Rpt1p, and Rpt6p proteins of the 19S particle of the 26S proteasome""",2.66E-54,9,4,171304.6971,165746.6907,78736.41816,94360.60943,191685.4929,111209.9901,2,1
"YIL155C GUT2 SGDID:S000001417, Chr IX from 53708-51759, reverse complement, Verified ORF, ""Mitochondrial glycerol-3-phosphate dehydrogenase; expression is repressed by both glucose and cAMP and derepressed by non-fermentable carbon sources in a Snf1p, Rsf1p, Hap2/3/4/5 complex dependent manner""",3.08E-54,7,5,1591020.146,2070008.576,2010546.79,1940832.886,1778417.201,1740053.882,2,2
"YKL013C ARC19 SGDID:S000001496, Chr XI from 417666-417151, reverse complement, Verified ORF, ""Subunit of the ARP2/3 complex, which is required for the motility and integrity of cortical actin patches""",3.45E-54,22,4,3818478.336,3825975.853,4105651.997,3994161.123,4127118.619,3718891.944,8,2
"YCR005C CIT2 SGDID:S000000598, Chr III from 122326-120944, reverse complement, Verified ORF, ""Citrate synthase, catalyzes the condensation of acetyl coenzyme A and oxaloacetate to form citrate, peroxisomal isozyme involved in glyoxylate cycle; expression is controlled by Rtg1p and Rtg2p transcription factors""",3.48E-54,9,4,404239.7866,408708.5302,293420.6689,374583.0346,393907.0353,478452.1143,2,2
"YGR229C SMI1 SGDID:S000003461, Chr VII from 950902-949385, reverse complement, Verified ORF, ""Protein involved in the regulation of cell wall synthesis; proposed to be involved in coordinating cell cycle progression with cell wall integrity""",5.17E-54,21,4,3421621.698,3405409.321,3156420.457,3319197.39,2981989.732,3485609.853,6,2
"YOR108W LEU9 SGDID:S000005634, Chr XV from 523028-524842, Verified ORF, ""Alpha-isopropylmalate synthase II (2-isopropylmalate synthase), catalyzes the first step in the leucine biosynthesis pathway; the minor isozyme, responsible for the residual alpha-IPMS activity detected in a leu4 null mutant""",5.28E-54,69,12,827747.3726,831408.5614,657185.8586,799928.1017,745311.251,850649.5964,3,1
"YOL052C SPE2 SGDID:S000005412, Chr XV from 233635-232445, reverse complement, Verified ORF, ""S-adenosylmethionine decarboxylase, required for the biosynthesis of spermidine and spermine; cells lacking Spe2p require spermine or spermidine for growth in the presence of oxygen but not when grown anaerobically""",5.39E-54,15,4,347116.2874,440042.3878,282224.5117,265379.9799,308567.4422,286208.5723,6,1
"YCL011C GBP2 SGDID:S000000517, Chr III from 103358-102075, reverse complement, Verified ORF, ""Poly(A+) RNA-binding protein, involved in the export of mRNAs from the nucleus to the cytoplasm; similar to Hrb1p and Npl3p; also binds single-stranded telomeric repeat sequence in vitro""",6.19E-54,10,4,1038266.848,1195532.5,861256.9738,1042268.937,943070.8731,1020400.93,3,3
"YJL192C SOP4 SGDID:S000003728, Chr X from 73413-72709, reverse complement, Verified ORF, ""ER-membrane protein; suppressor of pma1-7, deletion of SOP4 slows down the export of wild-type Pma1p and Pma1-7 from the ER""",6.92E-54,13,4,1412637.995,1327953.149,1646842.23,1444212.559,1678840.74,1690798.449,9,2
"YOR145C PNO1 SGDID:S000005671, Chr XV from 606172-605348, reverse complement, Verified ORF, ""Essential nucleolar protein required for pre-18S rRNA processing, interacts with Dim1p, an 18S rRNA dimethyltransferase, and also with Nob1p, which is involved in proteasome biogenesis; contains a KH domain""",8.17E-54,13,4,2017364.177,2259944.192,2013036.355,1663668.085,1800911.299,1551631.644,6,4
"YFL008W SMC1 SGDID:S000001886, Chr VI from 119424-123101, Verified ORF, ""Subunit of the multiprotein cohesin complex, essential protein involved in chromosome segregation and in double-strand DNA break repair; SMC chromosomal ATPase family member, binds DNA with a preference for DNA with secondary structure""",9.96E-54,12,5,-5200.957249,2.55404252,-68.44114393,-1676.226481,85725.14742,115.1113862,2,1
"YGL112C TAF6 SGDID:S000003080, Chr VII from 299731-298181, reverse complement, Verified ORF, ""Subunit (60 kDa) of TFIID and SAGA complexes, involved in transcription initiation of RNA polymerase II and in chromatin modification, similar to histone H4""",1.68E-53,7,4,1600489.662,1599834.513,1717154.53,1831039.903,1655781.973,1473648.342,3,2
"YGR012W YGR012W SGDID:S000003244, Chr VII from 513163-514344, Verified ORF, ""Putative cysteine synthase, localized to the mitochondrial outer membrane""",2.26E-53,11,5,427561.3721,290668.8596,320716.8758,348634.0176,315698.38,298533.6627,1,1
